savushkin-r-d;EasyEPLANner;savushkin-r-d/EasyEPLANner;.github/workflows/msbuild.yml;sonar;false
CesaragsUC;clean-arch-testes-unitario-ci-cd;CesaragsUC/clean-arch-testes-unitario-ci-cd;.github/workflows/ci-cd.yaml;sonar;false
BernatOrg;Apis.Dotnet.Request.Validation;BernatOrg/Apis.Dotnet.Request.Validation;.github/workflows/mainBuildPR.yml;sonar;false
Sofia-29;Research-Group-System;Sofia-29/Research-Group-System;.github/workflows/build.yml;sonar;false
eraldoads;TechChallenge-Grupo13-Produto;eraldoads/TechChallenge-Grupo13-Produto;.github/workflows/build-sonarcloud.yaml;sonar;false
eraldoads;TechChallenge-Grupo13-Pagamento;eraldoads/TechChallenge-Grupo13-Pagamento;.github/workflows/build-sonarcloud.yaml;sonar;false
PjMitchell;Easy.Endpoints;PjMitchell/Easy.Endpoints;.github/workflows/build.yml;sonar;false
Hypzter;MasterMealMind;Hypzter/MasterMealMind;.github/workflows/CodeAnalysis.yml;sonar;false
kampiech;SAST_2;kampiech/SAST_2;.github/workflows/SonarCloudNet.yml;sonar;false
aldenml;ecc;aldenml/ecc;.github/workflows/sonarcloud.yml;sonar;false
felipementel;Avanade-SubTCSE-Projeto;felipementel/Avanade-SubTCSE-Projeto;.github/workflows/dotnet.yml;sonar;false
guinohenostroza;PartsUnlimited-aspnet45;guinohenostroza/PartsUnlimited-aspnet45;.github/workflows/build.yml;sonar;false
rahulgitx;newdemo;rahulgitx/newdemo;.github/workflows/build.yml;sonar;false
TravelPlanner-S3;ApiGateway;TravelPlanner-S3/ApiGateway;.github/workflows/dotnet.yml;sonar;false
oleksandr-fomenko;ReportPortalNUnitLog4netClient;oleksandr-fomenko/ReportPortalNUnitLog4netClient;.github/workflows/build.yml;sonar;false
Flexberry;NewPlatform.Flexberry.OpenXmlPowerTools.Reports;Flexberry/NewPlatform.Flexberry.OpenXmlPowerTools.Reports;.github/workflows/sonar.yml;sonar;false
XYZ-46;SaaS;XYZ-46/SaaS;.github/workflows/buildWithSonarCloud.yml;sonar;false
CryssthianRoa;ApiTestDocker;CryssthianRoa/ApiTestDocker;.github/workflows/sonarqube.yml;sonar;false
Fontys-Stress-Wearables;User-Service;Fontys-Stress-Wearables/User-Service;.github/workflows/pull-request.yml;sonar;false
ZakariaICT;FootTweets-UserService;ZakariaICT/FootTweets-UserService;.github/workflows/build.yml;sonar;false
patrikvalentiny;ClimateCtrl;patrikvalentiny/ClimateCtrl;.github/workflows/build.yml;sonar;false
paulhuggett;icubaby;paulhuggett/icubaby;.github/workflows/sonarcloud.yaml;sonar;false
DocBrown101;Ve.Direct.InfluxDB.Collector;DocBrown101/Ve.Direct.InfluxDB.Collector;.github/workflows/build.yml;sonar;false
fjglez;Practica.TiendasAPI_Tests;fjglez/Practica.TiendasAPI_Tests;.github/workflows/main.yml;sonar;false
stanriders;Pettanko;stanriders/Pettanko;.github/workflows/build.yml;sonar;false
TomasiDeveloping;DaettwilerPond;TomasiDeveloping/DaettwilerPond;.github/workflows/sonarCloud.yml;sonar;false
strivitech;mu-hub-backend;strivitech/mu-hub-backend;.github/workflows/dotnet.yml;sonar;false
Geta;geta-optimizely-genericlinks;Geta/geta-optimizely-genericlinks;.github/workflows/build.yml;sonar;false
Informatievlaanderen;default-response-compression-quality-middleware;Informatievlaanderen/default-response-compression-quality-middleware;.github/workflows/build.yml;sonar;false
SandipVilekarValtech;BlazorComponents;SandipVilekarValtech/BlazorComponents;.github/workflows/build.yml;sonar;false
HerculesCRUE;HerculesED;HerculesCRUE/HerculesED;.github/workflows/dotnet_Hercules.ED.Publication.yml;sonar;false
DanOnTheTrail;zombie-survival;DanOnTheTrail/zombie-survival;.github/workflows/build.yml;sonar;false
stjordanis;magic.lambda.logging;stjordanis/magic.lambda.logging;.github/workflows/build.yaml;sonar;false
Joel981;devopsl2;Joel981/devopsl2;.github/workflows/build.yml;sonar;false
BillHoover;linbpq;BillHoover/linbpq;.github/workflows/sonarcloud.yml;sonar;false
HerculesCRUE;Commons-ED-MA;HerculesCRUE/Commons-ED-MA;.github/workflows/dotnet_Hercules.CommonsEDMA.Journals.yml;sonar;false
putsolardynamics;AssistanceApi;putsolardynamics/AssistanceApi;.github/workflows/sonarcloud.yml;sonar;false
ugras-ergun-sonarsource;sonarlint-visusalstudio-branchaware-sampleprojects;ugras-ergun-sonarsource/sonarlint-visusalstudio-branchaware-sampleprojects;.github/workflows/build.yml;sonar;false
MGuillaumeF;hangman-game;MGuillaumeF/hangman-game;.github/workflows/default.yml;sonar;false
Amitpnk;Modular-Architecture-ASP.NET-Core;Amitpnk/Modular-Architecture-ASP.NET-Core;.github/workflows/build.yml;sonar;false
dncvirgil;RestCountriesUseCase;dncvirgil/RestCountriesUseCase;.github/workflows/build.yml;sonar;false
AcademySoftwareFoundation;OpenShadingLanguage;AcademySoftwareFoundation/OpenShadingLanguage;.github/workflows/analysis.yml;sonar;false
maryyj;AvadaKedavra;maryyj/AvadaKedavra;.github/workflows/CodeAnalysis.yml;sonar;false
oboukli;tromino-puzzle;oboukli/tromino-puzzle;.github/workflows/sonarcloud.yml;sonar;false
nikneem;f1manager-api;nikneem/f1manager-api;.github/workflows/sonar.yml;sonar;false
Aurelien-Dev;CeramWorkshop;Aurelien-Dev/CeramWorkshop;.github/workflows/Sonarqube.yml;sonar;false
JorgeCandeias;Toolkit;JorgeCandeias/Toolkit;.github/workflows/build.yml;sonar;false
PSW-Organization-8;integration-app;PSW-Organization-8/integration-app;.github/workflows/build.yml;sonar;false
Hillelmed;Assembler;Hillelmed/Assembler;.github/workflows/build.yml;sonar;false
TitoCodes;Inventofree;TitoCodes/Inventofree;.github/workflows/build-and-test.yml;sonar;false
Mindaugas3;PriceWatch;Mindaugas3/PriceWatch;.github/workflows/build.yml;sonar;false
fledge-power;fledgepower-filter-mvscale;fledge-power/fledgepower-filter-mvscale;.github/workflows/ci.yml;sonar;false
rahulgitx;azuregitactions;rahulgitx/azuregitactions;.github/workflows/build.yml;sonar;false
gayat19;SampleApiRepo23Feb24;gayat19/SampleApiRepo23Feb24;.github/workflows/build.yml;sonar;false
shaderqu;OpenInclude;shaderqu/OpenInclude;.github/workflows/sonarcloud.yml;sonar;false
ArK-Ade;PRD-Ordonnanceur;ArK-Ade/PRD-Ordonnanceur;.github/workflows/build.yml;sonar;false
kwetterr;user-service;kwetterr/user-service;.github/workflows/build.yml;sonar;false
deadmann;AdvancedRestHandler;deadmann/AdvancedRestHandler;.github/workflows/build.yml;sonar;false
jmacboy;pruebagitflow;jmacboy/pruebagitflow;.github/workflows/main.yml;sonar;false
MrSeekino;FluentHelper.ElasticSearch;MrSeekino/FluentHelper.ElasticSearch;.github/workflows/sonarcloud-checks.yml;sonar;false
gaepdit;enforcement-orders;gaepdit/enforcement-orders;.github/workflows/sonarcloud-scan.yml;sonar;false
